0.4
-9.937500000000000222e-01 0.000000000000000000e+00
-9.812500000000000666e-01 0.000000000000000000e+00
-9.687500000000001110e-01 0.000000000000000000e+00
-9.562500000000001554e-01 0.000000000000000000e+00
-9.437500000000001998e-01 0.000000000000000000e+00
-9.312500000000002442e-01 0.000000000000000000e+00
-9.187500000000002887e-01 0.000000000000000000e+00
-9.062500000000003331e-01 0.000000000000000000e+00
-8.937500000000003775e-01 0.000000000000000000e+00
-8.812500000000004219e-01 0.000000000000000000e+00
-8.687500000000004663e-01 0.000000000000000000e+00
-8.562500000000005107e-01 0.000000000000000000e+00
-8.437500000000005551e-01 0.000000000000000000e+00
-8.312500000000005995e-01 0.000000000000000000e+00
-8.187500000000006439e-01 0.000000000000000000e+00
-8.062500000000006883e-01 0.000000000000000000e+00
-7.937500000000007327e-01 0.000000000000000000e+00
-7.812500000000007772e-01 0.000000000000000000e+00
-7.687500000000008216e-01 0.000000000000000000e+00
-7.562500000000008660e-01 0.000000000000000000e+00
-7.437500000000009104e-01 -1.902524703945927564e-72
-7.312500000000009548e-01 -1.947286457804800862e-72
-7.187500000000009992e-01 -1.454812679549851552e-72
-7.062500000000010436e-01 -5.797053751144976280e-72
-6.937500000000010880e-01 -1.012753197413006993e-27
-6.812500000000011324e-01 -1.036778033080485653e-27
-6.687500000000011768e-01 -7.740862694939811451e-28
-6.562500000000012212e-01 -3.085636831209011049e-27
-6.437500000000012657e-01 -2.787999363144585758e-09
-6.312500000000013101e-01 -8.396877509684714663e-09
-6.187500000000013545e-01 -1.375916000434267741e-08
-6.062500000000013989e-01 -1.936803815088280673e-08
-5.937500000000014433e-01 -2.321153373860832870e-05
-5.812500000000014877e-01 -2.321358997268358059e-05
-5.687500000000015321e-01 -2.320838891002265073e-05
-5.562500000000015765e-01 -2.321044514409790262e-05
-5.437500000000016209e-01 5.531220431453229801e-03
-5.312500000000016653e-01 8.599342549624069618e-03
-5.187500000000017097e-01 1.166746466779490683e-02
-5.062500000000017542e-01 1.473558678596574578e-02
-4.937500000000017431e-01 1.726531742326150795e-02
-4.812500000000017319e-01 2.021792183196298789e-02
-4.687500000000017208e-01 2.317052624066446784e-02
-4.562500000000017097e-01 2.612313064936594778e-02
-4.437500000000016986e-01 2.927661017568899959e-02
-4.312500000000016875e-01 3.329936322565530543e-02
-4.187500000000016764e-01 3.732211627562160433e-02
-4.062500000000016653e-01 4.134486932558791017e-02
-3.937500000000016542e-01 4.540140281074446504e-02
-3.812500000000016431e-01 4.939252474867950743e-02
-3.687500000000016320e-01 5.332912778555853189e-02
-3.562500000000016209e-01 5.721121192138156619e-02
-3.437500000000016098e-01 6.105039514619248903e-02
-3.312500000000015987e-01 6.486850732600356328e-02
-3.187500000000015876e-01 6.866592672359543570e-02
-3.062500000000015765e-01 7.244677806950433618e-02
-2.937500000000015654e-01 7.621633384807291467e-02
-2.812500000000015543e-01 7.996770039526157614e-02
-2.687500000000015432e-01 8.370778653824526017e-02
-2.562500000000015321e-01 8.745517858607668171e-02
-2.437500000000015210e-01 9.123873037343108172e-02
-2.312500000000015099e-01 9.505969804219727148e-02
-2.187500000000014988e-01 9.894144748427249891e-02
-2.062500000000014877e-01 1.029506312146019897e-01
-1.937500000000014766e-01 1.071097061067539657e-01
-1.812500000000014655e-01 1.115792901570742679e-01
-1.687500000000014544e-01 1.164754194646743790e-01
-1.562500000000014433e-01 1.217980940295542713e-01
-1.437500000000014322e-01 1.291331703540348208e-01
-1.312500000000014211e-01 1.356479641597509445e-01
-1.187500000000014239e-01 1.424731012937703878e-01
-1.062500000000014266e-01 1.507706010458580992e-01
-9.375000000000142941e-02 2.026379097707610433e-01
-8.125000000000143219e-02 3.288270314711438935e-01
-6.875000000000143496e-02 4.550161531715267715e-01
-5.625000000000143774e-02 5.812052748719096495e-01
-4.375000000000144051e-02 9.570246225058703926e-01
-3.125000000000144329e-02 1.008068546660100484e+00
-1.875000000000144260e-02 1.022688772289808146e+00
-6.250000000001441902e-03 1.000885299394993488e+00
6.249999999998558792e-03 9.493637205051390637e-01
1.874999999999855949e-02 9.258028434577409982e-01
3.124999999999856018e-02 9.022419664103431547e-01
4.374999999999856087e-02 8.786810893629450891e-01
5.624999999999856504e-02 8.567197520183582604e-01
6.874999999999856226e-02 8.380793294622019829e-01
8.124999999999855949e-02 8.207882613768862079e-01
9.374999999999855671e-02 8.048465477624107134e-01
1.062499999999985539e-01 7.901346099324998429e-01
1.187499999999985512e-01 7.763528451989785140e-01
1.312499999999985623e-01 7.634230319436590140e-01
1.437499999999985734e-01 7.512652166441201596e-01
1.562499999999985845e-01 7.398016855427431704e-01
1.687499999999985956e-01 7.289746305071336252e-01
1.812499999999986067e-01 7.187262055256451454e-01
1.937499999999986178e-01 7.090058391310121166e-01
2.062499999999986289e-01 6.997617458609554086e-01
2.187499999999986400e-01 6.909417858810147361e-01
2.312499999999986511e-01 6.824911299170244305e-01
2.437499999999986622e-01 6.743657353045143799e-01
2.562499999999986455e-01 6.665229554619523933e-01
2.687499999999986566e-01 6.589277044708595765e-01
2.812499999999986677e-01 6.515565236307782060e-01
2.937499999999986788e-01 6.443942666462291191e-01
3.062499999999986899e-01 6.374253374252912829e-01
3.187499999999987010e-01 6.306394753342762227e-01
3.312499999999987121e-01 6.240240410187553044e-01
3.437499999999987232e-01 6.175549968368291287e-01
3.562499999999987343e-01 6.112061398321178007e-01
3.687499999999987454e-01 6.049391571509837862e-01
3.812499999999987566e-01 5.987418254965625186e-01
3.937499999999987677e-01 5.926141448688537761e-01
4.062499999999987788e-01 5.865507900561618415e-01
4.187499999999987899e-01 5.805792134767835400e-01
4.312499999999988010e-01 5.746936045502770707e-01
4.437499999999988121e-01 5.688939632766422116e-01
4.562499999999988232e-01 5.631760997367433186e-01
4.687499999999988343e-01 5.574892923269982870e-01
4.812499999999988454e-01 5.518280306649743228e-01
4.937499999999988565e-01 5.461881181350417558e-01
5.062499999999988676e-01 5.404523838880339603e-01
5.187499999999988232e-01 5.356338488831217104e-01
5.312499999999987788e-01 5.289667866435846522e-01
5.437499999999987343e-01 5.191181591096232228e-01
5.562499999999986899e-01 5.056774055779273969e-01
5.687499999999986455e-01 4.642771333453299398e-01
5.812499999999986011e-01 4.181181209292441636e-01
5.937499999999985567e-01 3.672003683296701793e-01
6.062499999999985123e-01 1.399197458125403248e-01
6.187499999999984679e-01 1.004316529452829593e-01
6.312499999999984235e-01 6.094356007802560760e-02
6.437499999999983791e-01 2.145546721076824898e-02
6.562499999999983347e-01 3.463013978696654997e-03
6.687499999999982903e-01 5.518456766465040450e-04
6.812499999999982458e-01 1.355007887508123069e-03
6.937499999999982014e-01 1.242586644149437950e-03
7.062499999999981570e-01 -3.598109151625751904e-07
7.187499999999981126e-01 -3.598109151625751904e-07
7.312499999999980682e-01 -3.598109151625751904e-07
7.437499999999980238e-01 -3.598109151625751904e-07
7.562499999999979794e-01 -4.794038094995361304e-14
7.687499999999979350e-01 1.927497539762783207e-14
7.812499999999978906e-01 -1.336099563308484843e-15
7.937499999999978462e-01 -1.218868215663168729e-14
8.062499999999978018e-01 1.565077675972578942e-29
8.187499999999977573e-01 1.565077675972578942e-29
8.312499999999977129e-01 1.565077675972578942e-29
8.437499999999976685e-01 1.565077675972578942e-29
8.562499999999976241e-01 3.145788276356789744e-59
8.687499999999975797e-01 -1.440476978637348358e-59
8.812499999999975353e-01 1.824618297589134314e-59
8.937499999999974909e-01 1.827067523088529921e-59
9.062499999999974465e-01 0.000000000000000000e+00
9.187499999999974021e-01 0.000000000000000000e+00
9.312499999999973577e-01 0.000000000000000000e+00
9.437499999999973133e-01 0.000000000000000000e+00
9.562499999999972689e-01 0.000000000000000000e+00
9.687499999999972244e-01 0.000000000000000000e+00
9.812499999999971800e-01 0.000000000000000000e+00
9.937499999999971356e-01 0.000000000000000000e+00
